QUEST_JOBSTEP_20150317_000017	네. 아주 훌륭하군요.{nl}파이로맨서 마스터께 필요한 자료는 전부 모였다고 전해 드리세요.
QUEST_JOBSTEP_20150317_000018	{memo X}좋습니다. {nl}그 연구는 보코르 마스터님과 함께 진행중이니 그분께 가면 할 일을 일러주실 겁니다.
QUEST_JOBSTEP_20150317_000019	크리오맨서 마스터
QUEST_JOBSTEP_20150317_000020	{memo X}제게 크리오맨서의 마법을 배우고 싶으시다고요.{nl}물론 가르쳐 드리지요. 한 가지 일만 잘 처리해 주신다면요.
QUEST_JOBSTEP_20150317_000021	파이로맨서 마스터는 현재 부재중이십니다.{nl}뭐, 아주 쉬운 일입니다.
QUEST_JOBSTEP_20150317_000022	죄책감 따윈 신경 쓰지 마세요. 아주 잘해주셨습니다.{nl}이제부턴 제가 당신의 뒤를 봐 드릴 테니 너무 걱정하지 않으셔도 됩니다.
QUEST_JOBSTEP_20150317_000023	{memo X}파이로맨서의 방에 몰래 잠입해 그곳에 있는 상자를 여는 것입니다.{nl}그 안에 있는 것은.. 죽여버리는 게 좋겠네요.
QUEST_JOBSTEP_20150317_000024	{memo X}이 정도면 충분하군.{nl}내 마법은 어려우니까 열심히 따라와야 할 거야.
QUEST_JOBSTEP_20150317_000025	내게 뭘 배우겠다는 마음가짐은 좋다만 대신 한 가지 부탁이 있네.{nl}들어주겠다고 해야만 이야기를 계속할 수 있어.{nl}
QUEST_JOBSTEP_20150317_000026	리디아 샤펜의 물건이라니, 우리 궁수들에겐 성물 같은 존재라고.{nl}할 수만 있다면 전 재산을 팔아서라도 갖고 싶군.
QUEST_JOBSTEP_20150317_000027	이걸 직접 내 눈으로 보게 될 줄이야.{nl}고맙네. 이제부턴 철저히 지도해 줄 테니 각오 하는 게 좋을 거야.
QUEST_JOBSTEP_20150317_000028	별의 탑에서 사라진 망원경의 렌즈가 수정광산 1층에 있다더군.{nl}다른 마스터들이 눈치채기 전에 빨리 그 렌즈를 가져다주면 내 기술을 가르쳐 주겠네.
QUEST_JOBSTEP_20150317_000029	{memo X}나에게 활을 배우고 싶다라.. 그렇다면 당신에게 한 가지 의뢰를 하지. {nl}그 일을 얼마나 잘 해내느냐에 따라서 당신을 가르칠지 결정하겠어.
QUEST_JOBSTEP_20150317_000030	에보니폰.. 용서할 수 없어.
QUEST_JOBSTEP_20150317_000031	헌터 마스터
QUEST_JOBSTEP_20150317_000032	{memo X}책이 전부 모였군요. 수고하셨어요.{nl}약속한 대로 당신에게 헌터의 기술을 가르쳐 드리겠어요.
QUEST_JOBSTEP_20150317_000033	{memo X}성과는 확실하군. 이제부터 내가 널 가르치지.{nl}내 기대에 확실히 부응해 주길 기대하겠어.
QUEST_JOBSTEP_20150317_000034	수정광산 1층의 박쥐들은 특별한 독을 품고 있다는 소문을 들었어.{nl}분명히 암살자 에보니폰이 쓰는 독일 거야. 그 독을 채취해 와.
QUEST_JOBSTEP_20150317_000035	바바리안 마스터
QUEST_JOBSTEP_20150317_000036	{memo X}검과 검을 맞댐으로써 상대의 기량을 알 수 있지.{nl}내게 전사의 자격을 증명하면 진정한 바바리안으로 이끌어 주겠다.
QUEST_JOBSTEP_20150317_000037	{memo X}전사의 자격은 충분하다. {nl}내가 진짜 바바리안으로 만들어 주지.
QUEST_JOBSTEP_20150317_000038	{memo X}창으로써 강해지고 싶은 당신의 마음은 잘 알겠습니다.{nl}제가 드리는 과제를 수행해 오신다면 저의 창술을 가르쳐 드리겠습니다.
QUEST_JOBSTEP_20150317_000039	{memo X}가시마음골의 그롤의 가죽. 낙우림의 체이퍼러의 독침.{nl}그리고 광산 마을의 유코푸스의 검은 가루를 제게 가져오세요.
QUEST_JOBSTEP_20150317_000040	당신이 가진 강해지고자 하는 마음에 대해 잘 알겠어요.{nl}당신이라면 창과 함께할 자격이 있습니다.
QUEST_JOBSTEP_20150317_000041	사이코키노 마스터
QUEST_JOBSTEP_20150317_000042	{memo X}사이코키노를 이해하고 싶다면 잠시 나의 조수로 일해보는 것은 어떻겠나.{nl}굉장히 멋진 분야라는 것은 내 보증 하겠네.
QUEST_JOBSTEP_20150317_000043	{memo X}일단 가시마음골에 있는 메슘을 잡아서 꽃술을 모아 주게.{nl}쉽게 망가져서 온전한 걸 구하기가 쉽지 않아.
QUEST_JOBSTEP_20150317_000044	{memo X}좋군. 메슘의 꽃술이 온전히 살아 있어.{nl}이제 정말 재미있는 것을 보게 될 걸세.
QUEST_JOBSTEP_20150317_000045	{memo X}이제 가시마음골의 긴타라 가도로 가게.{nl}내가 설치해 놓은 실험용 메슘 인형에 이 물약을 뿌리고 결과를 내게 알려 주게.
QUEST_JOBSTEP_20150317_000046	{memo X}주변의 메슘들이 자네를 공격했다고?{nl}메슘 인형을 메슘이 친구라 받아 들였으니 성공이라고 봐야겠어.{nl}
QUEST_JOBSTEP_20150317_000047	{memo X}수고했네.{nl}좋은 조수가 되어 주었으니 사이코키노에 대해 본격적으로 가르쳐 주겠네.
QUEST_JOBSTEP_20150317_000048	{memo X}내 연구의 주제는 염력을 물질의 형태로 전이하는 방법론에 대한 것일세.{nl}무슨 말인고 하니.. 약을 써서 세뇌를 전파하겠다는 거야.
QUEST_JOBSTEP_20150317_000049	링커 마스터
QUEST_JOBSTEP_20150317_000050	링커에겐 자질이라는 게 굉장히 중요해요. {nl}마음을 닫아 버리는 건 아주 쉽지만 남의 마음을 여는 건 특수한 자질이 필요하답니다.{nl}
QUEST_JOBSTEP_20150317_000051	당신에게 그 자질이 있는지 제가 시험해 보겠어요.
QUEST_JOBSTEP_20150317_000052	{memo X}좋아요. 시험에 앞서 약간의 재료들이 필요해요.{nl}관문로에서 던볼의 가시와 벨리글러의 조각을 제게 가져다주세요.
QUEST_JOBSTEP_20150317_000053	훌륭하군요.{nl}하지만 이건 시험의 준비일 뿐이에요.
QUEST_JOBSTEP_20150317_000054	{memo X}시험을 시작하겠어요. {nl}관문로에 이면세계의 찢어진 틈이 있죠.{nl}
QUEST_JOBSTEP_20150317_000055	보통 사람들에겐 그저 현실이지만 링커의 자질이 있다면 그 이면세계를 찾을 수 있을 것입니다.{nl}그곳에 있는 책을 찾아 저에게 가져다주세요.
QUEST_JOBSTEP_20150317_000056	{memo X}아직이신가요?{nl}관문로로 가셔서 제가 지도에 표시해드린 곳으로 곧장 가시면 됩니다.
QUEST_JOBSTEP_20150317_000057	책을 찾아오셨군요. 이것으로 시험은 통과입니다.{nl}그 책을 링커의 길에 대한 마음가짐 삼아 읽어 주세요.
QUEST_JOBSTEP_20150317_000058	새퍼의 기술이라.. 그럼 당연히 수업료를 내야겠지.{nl}나에게 말고, 클라페다에 계신 클레릭 마스터님께 기부금을 내주었으면 해.{nl}한 5,000 실버 정도?
QUEST_JOBSTEP_20150317_000059	{memo X}아차차, 한 가지 더.{nl}샤울레이 서쪽 숲의 플루데 섬에 숨겨 둔 물건이 있어. {nl}클라페다에 가기 전에 그걸 먼저 찾아서 클라페다의 원래 주인들에게 돌려줘.{nl}{nl}
QUEST_JOBSTEP_20150317_000060	어, 이거. 어디서 본 물건인데.. 음.. 낯이 익은데..{nl}일단 주시는 거니 감사히 받을게요!
QUEST_JOBSTEP_20150317_000061	어라, 이건 내가 잃어버린 연장인데?{nl}고맙소. 여태 어디에 있다 온 거람.
QUEST_JOBSTEP_20150317_000062	기부금은 깜빡 잊은거야?{nl}5,000 실버라고.
QUEST_JOBSTEP_20150317_000063	클레릭 마스터
QUEST_JOBSTEP_20150317_000064	여신의 이름으로 감사드립니다.{nl}이 성금은 몬스터에게 피해를 당하신 분들께 쓰이도록 약속드리지요.{nl}
QUEST_JOBSTEP_20150317_000065	난 원래 도둑이었는데 좀 깨달은 바가 있어서 이번에 완전히 손을 씻었거든.{nl}하지만 계속 걸리는 게 있어서.. 이번 기회에 완전히 끝을 낼 거야{nl}
QUEST_JOBSTEP_20150317_000066	{memo X}어쨌든 정말 수고했어.{nl}앞으로 가르침을 주거니 받거니 하면서 잘 지내 보자고.
QUEST_JOBSTEP_20150317_000067	{memo X}책을 찾고 있어요. 리디아 샤펜님의 책 네 권이요.{nl}책을 찾는 일을 도와주신다면 제 기술을 가르쳐 드리겠어요.
QUEST_JOBSTEP_20150317_000068	그 책은 광산 마을에 있었는데 부베 습격 사건 때 잃어버렸다고 들었어요.{nl}부베 전초기지가 있는 곳으로 가보세요.
QUEST_JOBSTEP_20150317_000069	이 책이군요. 최고의 궁수를 꿈꾸신다면 이 책이 필요할 거예요.{nl}책을 전부 모으게 된다면 사본을 만들어 드리죠.
QUEST_JOBSTEP_20150317_000070	{memo X}다음 권은 쿼렐슈터 마스터가 가지고 계세요.{nl}예전에 메로그의 가죽을 찾으시던데, 어쩌면 그걸로 거래해 볼 수도 있겠네요.
QUEST_JOBSTEP_20150317_000071	{memo X}헌터 마스터에게서 메로그 가죽은 아직인가?
QUEST_JOBSTEP_20150317_000072	이 정도면 꽤 질이 좋군. 헌터 마스터도 꽤 보람이 있겠어. {nl}책은 자네가 가져가게. {nl}
QUEST_JOBSTEP_20150317_000073	{memo X}메로그는 낙우림에, 쿼렐슈터 마스터는 클라페다에 있어요. {nl}다른 사람이 선수 칠 수도 있으니 어서 가보세요.
QUEST_JOBSTEP_20150317_000074	다음 책은 클라페다의 아처 마스터가 가지고 있을 거예요.{nl}그다지 매정한 사람은 아니니 공손히 부탁하면 흔쾌히 책을 내어 줄 거예요.{nl}
QUEST_JOBSTEP_20150317_000075	그는 지금 무너진 성벽을 수리하는 일을 돕고 있다고 하는군요.{nl}광산 마을에 옮겨둔 바위가 있다고 하니 그걸 가져다주는 것도 부탁의 한 방법이겠지요.
QUEST_JOBSTEP_20150317_000076	이 바위는 헌터 마스터가 보낸 건가?{nl}리디아 샤펜의 책이라면 그냥 와서 빌려 가도 되는데. 어쨌든 고마워.
QUEST_JOBSTEP_20150317_000077	마지막 책은 클라페다의 레인저 마스터가 가지고 있어요.{nl}그녀에게 이 주머니를 전해 주시면 될 거예요.{nl}제가 직접 가도 되지만 편히 얼굴 볼 사이가 아니라서요.
QUEST_JOBSTEP_20150317_000078	이유는 묻지 마세요. 일은 일이고 별로 마주치고 싶지 않은 건 사실이니까요.
QUEST_JOBSTEP_20150317_000079	이 주머니는.. 헌터 마스터 대신 왔나 보지?{nl}자. 그녀에게 이 책을 전해 줘.{nl}
QUEST_JOBSTEP_20150317_000080	그 여자가 그렇게까지 고개를 숙인다는데 나까지 뻣뻣하게 구는 건 사양이야.
QUEST_JOBSTEP_20150317_000081	이 정도 가죽이면 충분할 거예요.{nl}다른 사람이 가져가기 전에 어서 쿼렐슈터 마스터께 다녀 오세요.
QUEST_JOBSTEP_20150317_000082	이 정도 바위라면 분명 성벽을 보수하는데 요긴하게 쓰일 거예요.{nl}어서 아처 마스터에게 가져다 주세요.
QUEST_JOBSTEP_20150317_000083	{memo X}내 기술을 배우고 싶다는 사람이 자네인가.{nl}마침 리디아 샤펜의 책을 찾아 줄 사람을 찾고 있었는데 잘됐군. 도와 줄거지?
QUEST_JOBSTEP_20150317_000084	광산 마을에 1권이 있다는데, 부베한테 습격당하면서 사라졌다는군.{nl}분명 부베 전초기지에 있을거야.
QUEST_JOBSTEP_20150317_000085	오오, 그래. 이거야, 이거.{nl}쿼렐슈터를 꿈꾸는 자네에게도 큰 도움이 될 거야.{nl}책을 다 모으게 된다면 이 아저씨가 사본을 주도록 하지.
QUEST_JOBSTEP_20150317_000086	앞으로 세 권 남았네.{nl}그 중의 한 권은 아마 헌터 마스터에게서 돈을 쥐어주면 구할 수 있지 싶은데..{nl}
QUEST_JOBSTEP_20150317_000087	문제는 내가 빈털터리라네.
QUEST_JOBSTEP_20150317_000088	제가 가지고 있는 리디야 샤펜님의 책 말씀이십니까.{nl}5,000 실버에 양도해 드리지요.
QUEST_JOBSTEP_20150317_000089	그럼 면목없지만 부탁함세.{nl}아마 5,000 실버 정도면 될 거야.{nl}
QUEST_JOBSTEP_20150317_000090	5,000 실버.. 네. 맞습니다.{nl}약속대로 책을 넘겨 드리지요.
QUEST_JOBSTEP_20150317_000091	자.. 다음 책은 아처 마스터가 가지고 있을 거야.{nl}녀석은 아직도 성벽 수리에 매달리고 있으니 석재라도 갖다 주면 좋아하지 않을까?{nl}이 아저씨가 직접 갖다 줄 수도 있겠지만.. 아이고!! 허리야..
QUEST_JOBSTEP_20150317_000092	다음 책은 아처 마스터가 가지고 있을 거야.{nl}그리 매정한 사람은 아니니 공손하게 부탁하면 책을 내어 줄 지도 몰라.{nl}
QUEST_JOBSTEP_20150317_000093	듣기론 그는 클라페다의 무너진 성벽을 수리하는 것을 돕는 중이라더군.{nl}광산 마을에 옮겨둔 바위가 있다고 하니 갖다주면면 그 녀석, 분명 감동할 거야.
QUEST_JOBSTEP_20150317_000094	이 바위는 쿼렐슈터 마스터 아저씨가 보낸 건가?{nl}리디아 샤펜의 책이라면 그냥 와서 빌려 가도 되는데. 어쨌든 고마워.
QUEST_JOBSTEP_20150317_000095	이제 마지막 책이야.{nl}레인저 마스터에게 이 주머니를 가져다주고 책을 받아와 줘.
QUEST_JOBSTEP_20150317_000096	쿼렐슈터 마스터가 보낸 건가?{nl}뭐, 수고했어. 약속한 책은 넘겨주지.
QUEST_JOBSTEP_20150317_000097	어서 책을 가져와줘.{nl}참을 수가 없다고.
QUEST_JOBSTEP_20150317_000098	{memo X}좋아, 이거야!{nl}약속대로 자네가 더 강해질 수 있도록 쿼렐슈터의 기술을 가르쳐 주지.{nl}
QUEST_JOBSTEP_20150317_000099	이 정도 바위라면 분명 성벽을 보수하는데 요긴하게 쓰일 거다.{nl}어서 아처 마스터에게 전해 줘.
QUEST_JOBSTEP_20150317_000100	{memo X}나의 기술을 더 배우고 싶다면 조건이 있어.{nl}리디야 샤펜님의 책 네 권을 찾는 걸 도와주었으면 해.
QUEST_JOBSTEP_20150317_000101	내가 듣기론, 첫 권은 부베가 습격하기 전에 광산 마을 사람이 갖고 있었대.{nl}그러니 아마 부베 전초기지에 있지 않을까 생각해.
QUEST_JOBSTEP_20150317_000102	생각보다 무척 빨리 찾아와서 놀랐어.{nl}보존 상태도 아주 좋아.{nl}
QUEST_JOBSTEP_20150317_000103	다음 책은 헌터 마스터에게 사올 수 있지 않을까 싶은데..{nl}성벽을 자비로 수리하느라 돈이 하나도 남아있지 않네. 하하..
QUEST_JOBSTEP_20150317_000104	리디아 샤펜님의 두 번째 책 말씀이십니까.{nl}5,000 실버에 양도해 드리지요.
QUEST_JOBSTEP_20150317_000105	아마 5,000 실버이면 되지 않을까 싶어.{nl}그 책의 시세가 그 정도 한다더라고.
QUEST_JOBSTEP_20150317_000106	{memo X}아, 마침 잘 왔어.{nl}쿼렐슈터 마스터께서 메로그의 가죽을 구해다 주면 다음 권의 사본을 만들어 주시겠대.
QUEST_JOBSTEP_20150317_000107	{memo X}아처 마스터에게서 메로그 가죽은 아직인가?
QUEST_JOBSTEP_20150317_000108	{memo X}메로그는 낙우림에서 쉽게 볼 수 있어.{nl}깨끗하게 갈무리해서 클라페다에 계신 쿼렐슈터 마스터에게 가져다 드려.
QUEST_JOBSTEP_20150317_000109	이 정도면 꽤 질이 좋군. 아처 마스터도 꽤 보람이 있겠어.{nl}자. 사본은 미리 준비해 두었으니 가져가게.
QUEST_JOBSTEP_20150317_000110	이제 마지막 한 권만 남았군.{nl}레인저 마스터에게 이 주머니를 가져다주고 책을 받아와 줘.{nl}
QUEST_JOBSTEP_20150317_000111	아처 마스터가 보낸 건가?{nl}뭐, 수고했어. 약속한 책은 넘겨주지.
QUEST_JOBSTEP_20150317_000112	책은 아직인건가?{nl}빨리 리디아 샤펜님의 모든 책이 모여 있는 걸 보고 싶은데..
QUEST_JOBSTEP_20150317_000113	{memo X}드디어 모두 모았군.{nl}약속대로 내 기술을 전수해 줄 테니 잘 부탁한다.
QUEST_JOBSTEP_20150317_000114	{memo X}내가 모으려고 하는 책이 있어. 리디아 샤펜의 책이지.{nl}네가 그걸 모아 주면 내 기술을 전수해 주겠어. 어때?
QUEST_JOBSTEP_20150317_000115	첫 권은 광산 마을에 있었다는데 부베들이 습격할 때 같이 사라져 버렸다는군.{nl}아마 부베 전초기지에 있지 않을까?
QUEST_JOBSTEP_20150317_000116	어머나, 제법인걸?{nl}나중에 너도 읽어보면 도움이 될 거야.
QUEST_JOBSTEP_20150317_000117	{memo X}문제는 헌터 마스터야. 그런 여자 얼굴 따윈 정말 보고 싶지 않거든.{nl}그러니 네가 수업료라 생각하고 그 여자에게서 다음 권을 사와. 
QUEST_JOBSTEP_20150317_000118	제가 가지고 있는 책 말씀이십니까.{nl}뭐, 좋아요. 5,000 실버에 양도해 드리지요.
QUEST_JOBSTEP_20150317_000119	{memo X}한 5,000 실버 정도면 되지 않을까 싶네.{nl}이 정도면 대신 내줄 수 있지? 
QUEST_JOBSTEP_20150317_000120	{memo X}마침 잘 왔어. {nl}쿼렐슈터 마스터가 메로그의 가죽을 구해 오면 다음 권의 사본을 만들어 주겠대.
QUEST_JOBSTEP_20150317_000121	{memo X}레인저 마스터가 뭐라고 하진 않던가?{nl}메로그 가죽을 부탁했었는데.
QUEST_JOBSTEP_20150317_000122	{memo X}메로그는 낙우림에, 쿼렐슈터 마스터는 클라페다에 있어. {nl}어머. 빨리 가지 않으면 다른 사람이 먼저 채갈지도 모르겠네, 그 책..
QUEST_JOBSTEP_20150317_000123	이 정도면 꽤 질이 좋군. {nl}자. 이 책을 레인저 마스터에게 가져다 주게.{nl}
QUEST_JOBSTEP_20150317_000124	마지막 책은 클라페다의 아처 마스터가 가지고 있어.{nl}무너진 성벽을 수리하고 있다고 하니 이걸 이용하면 쉽게 책을 얻을 수 있을지도?
QUEST_JOBSTEP_20150317_000125	광산 마을에 성벽 수리에 적당한 바위가 있다고 들었어.{nl}그걸 아처 마스터에게 선물하면 될 거야.
QUEST_JOBSTEP_20150317_000126	이 바위는 레인저 마스터가 보낸 건가?{nl}리디아 샤펜의 책이라면 그냥 와서 빌려 가도 되는데. 어쨌든 고마워.
QUEST_JOBSTEP_20150317_000127	{memo X}드디어 다 모았군. 정말 수고했어.{nl}약속대로 나의 기술을 전수해 주겠다만 따라오는 건 네 재량이야.
QUEST_JOBSTEP_20150317_000128	괜찮은 가죽을 구해 왔네.{nl}어서 쿼렐슈터 마스터에게 갖다 줘.
QUEST_JOBSTEP_20150317_000129	그걸 왜 나에게 가지고 온 거지?{nl}빨리 아처 마스터에게 가져다 줘.
QUEST_JOBSTEP_20150317_000130	조각가 테슬라
QUEST_JOBSTEP_20150317_000131	{memo X}무릇 조각가란 실력도 중요하지만 재료를 알아보는 눈도 중요하다오.{nl}내가 찾는 푸른 수정을 가져온다면 자네가 내 기술을 익힐 수 있도록 도와 드리지.
QUEST_JOBSTEP_20150317_000132	문제는 그걸세.{nl}수정광산 2층에서 발견되자마자 어디선가 나타난 예쿱이 그걸 냉큼 집어삼켜 버렸다는군.
QUEST_JOBSTEP_20150317_000133	오오, 이거야 이거.{nl}나에겐 시간이 아주 많으니까 천천히 가르쳐 드리겠네.
QUEST_JOBSTEP_20150317_000134	{memo X}내게 하이랜더의 검법을 전수받고 싶나.{nl}그대가 펠타스타들의 협조를 구해 온다면 고려해 보겠다.
QUEST_JOBSTEP_20150317_000135	{memo X}협조를 구하는 대가로 우든 버클러용 판자 5개를 지원해 주면 될 것이다.{nl}쪽빛나무 고원의 우펜트 정도면 충분하겠지.
QUEST_JOBSTEP_20150317_000136	지원해주신 재료는 감사히 받겠습니다만, 하이랜더 마스터께서 그냥 보내셨을 리는 없을 터. {nl}무얼 원하는지 말씀해 보십시오.{nl}
QUEST_JOBSTEP_20150317_000137	마스터간의 전면적인 협조라. 알겠습니다.{nl}저희 펠타스타들도 동참하겠다고 전해 주십시오.
QUEST_JOBSTEP_20150317_000138	{memo X}이렇게 마스터간의 결속을 다지다 보면 왕국의 재건도 머지않을 것이다.{nl}그대가 훌륭히 임무를 완수하였으니 나의 검법을 전수해 주겠다.
QUEST_JOBSTEP_20150317_000139	그 정도면 충분하다.{nl}그것으로 펠타스타 마스터의 협조를 구하면 될 것이다.
QUEST_JOBSTEP_20150317_000140	{memo X}우리 펠타스타는 하이랜더와 맺은 맹약에 따라 왕국 재건에 힘을 빌려주기로 하였습니다.{nl}따라서 당신도 저에게 가르침을 받길 원한다면 그에 대한 도리를 다할 의무가 있습니다.{nl}
QUEST_JOBSTEP_20150317_000141	{memo X}기사단장 우스카님에게 가서 힘을 빌려 주도록 하세요.
QUEST_JOBSTEP_20150317_000142	{memo X}펠타스타 마스터의 요청으로 오셨군요.{nl}일전에 하이랜더 마스터께서 다른 마스터들의 협조를 받아 내겠다고 호언장담하셨었죠. {nl}
QUEST_JOBSTEP_20150317_000143	{memo X}설마 진짜로 해내실 줄은 몰랐습니다.{nl}
QUEST_JOBSTEP_20150317_000144	{memo X}우리 펠타스타는 인간으로서 지켜야 할 도리를 가장 중요하게 여깁니다.
QUEST_JOBSTEP_20150317_000145	{memo X}마침 수색 지원을 요청하려던 참이었습니다.{nl}
QUEST_JOBSTEP_20150317_000146	{memo X}얼마 전에 가시마음골에 4명의 정찰병을 보냈습니다만, 전부 실종되었습니다.{nl}어쩌면 가시 숲을 만만히 보다 변을 당한 게 아닌지.. 그들의 행방을 찾아 주십시오.
QUEST_JOBSTEP_20150317_000147	{memo X}어쩌면 한시를 다투는 위급한 일이 발생했을 수도 있습니다.{nl}어서 빨리 가시마음골로 가 주십시오.
QUEST_JOBSTEP_20150317_000148	{memo X}이건.. 그들의 유품이군요.{nl}가족들에게 유품이라도 전해줄 수 있게 찾아주셔서 감사합니다.{nl}
QUEST_JOBSTEP_20150317_000149	{memo X}하이랜더 마스터님께는 제가 따로 전해 드릴 테니 이만 돌아가 주십시오. {nl}수고하셨습니다.
QUEST_JOBSTEP_20150317_000150	{memo X}마음은 좋지 않겠지만, 그 정도면 훌륭히 임무를 완수한 것이나 다름없습니다.{nl}약속대로 펠타스타의 가르침을 받도록 허락하지요.
QUEST_JOBSTEP_20150317_000151	{memo X}연구에 필요한 불의 기운을 모아야 하는데 도무지 짬이 나질 않아.{nl}네가 그걸 모아 준다면 파이로맨서의 마법을 익힐 수 있도록 도와줄게.
QUEST_JOBSTEP_20150317_000152	그 항아리를 계속 지켜보지 않으면 깨져 버리니까 조심해야해.
QUEST_JOBSTEP_20150317_000153	{memo X}내린나무 화원으로 가서 이 항아리를 바닥에 놔.{nl}그 다음엔 근처에 있는 몬스터를 처치하면 항아리에 기운이 모일거야.
QUEST_JOBSTEP_20150317_000154	{memo X}제가 찾고 있는 귀한 책이 있습니다.{nl}그 책을 찾아다 주신다면 그대가 크리오맨서의 마법을 익힐 수 있도록 도와드리겠어요.
QUEST_JOBSTEP_20150317_000155	책을 찾는다 했는가.{nl}미안하네만, 이미 늦었네.
QUEST_JOBSTEP_20150317_000156	광산 마을에 있다는 소문을 들었습니다만, 정확한 출처는 모르겠군요.{nl}아마 촌장이라면 알 지도..
QUEST_JOBSTEP_20150317_000157	부베들이 마을을 습격하면서 책이란 책은 모조리 가져가 버렸어.{nl}아마 전초기지에서 뗄감으로 쓸 모양이었겠지.
QUEST_JOBSTEP_20150317_000158	그런 게 있었다면 우리도 소중히 했겠지.{nl}자네가 잘 찾아보게.
QUEST_JOBSTEP_20150317_000159	찾아오셨군요. 수고했어요.{nl}제 수련 과정을 잘 따라 오시려면 열심히 노력하셔야 할 겁니다.
QUEST_JOBSTEP_20150317_000160	그 책이 마지막으로 목격된 곳은 광산 마을이라고 합니다.{nl}매우 귀한 책이니 어쩌면 촌장이 알고 있을지도 모르겠군요.
QUEST_JOBSTEP_20150317_000161	책을 찾은 모양이군. 잘은 모르지만 축하하네.{nl}어서 그 책을 기다리는 사람에게 돌아가보지 그런가.
QUEST_JOBSTEP_20150317_000162	크리비 마스터
QUEST_JOBSTEP_20150317_000163	{memo X}무릇 크리비란 인간의 굴레를 벗고 성직자로서 자신을 봉헌해야 하네.{nl}샤울레이 숲의 모든 여신상에게 봉헌 기도를 드리는 것으로 말일세.{nl}
QUEST_JOBSTEP_20150317_000164	참회하시게. {nl}여신께 모든 것을 고하고 새로이 다시 태어나게.
QUEST_JOBSTEP_20150317_000165	{memo X}그대에게서 여신의 은혜가 충만함이 느껴지는군.{nl}형제여, 크리비로서 새로 태어남을 환영하네.
QUEST_JOBSTEP_20150317_000166	소드맨 마스터
QUEST_JOBSTEP_20150317_000167	{memo X}옛 말에 이르길, 죽기로 싸우면 살 것이라 하였지.{nl}네가 이 말의 뜻을 깨닫게 되어야 널 가르칠 수 있을 것 같구나.
QUEST_JOBSTEP_20150317_000168	깨닫기엔 아직 부족한 것 같구나.{nl}조금만 더 싸워 보거라.
QUEST_JOBSTEP_20150317_000169	그래.. 이제야 알겠느냐.{nl}소드맨으로서의 자각을 가지고 더욱더 정진하거라.
QUEST_JOBSTEP_20150317_000170	{memo X}그렇다면 칠채고원평의 멘티우드와 싸워 보려므나.{nl}그 과정에서 깨닳음을 얻을 수 있을 게다.
QUEST_JOBSTEP_20150317_000171	{memo X}프리스트에게 요구되는 가장 중요한 것은 여신을 믿고 증명하는 것입니다.{nl}악령에 빙의된 병사를 여신의 이름으로 퇴마하십시오.
