QUEST_JOBSTEP_20150317_000025	Your will to learn something from me is good but I have a favor to ask. {nl}We can only continue our talk if you say you'd do it. {nl}
QUEST_JOBSTEP_20150317_000026	Lydia Schaffen's stuff is like the divine materials for us archers. {nl}I wish I can have it even if I had to give all my fortune.
QUEST_JOBSTEP_20150317_000027	I never imagined that I would see this myself. {nl}Thank you. I will teach you thoroughly from now so you better be prepared. 
QUEST_JOBSTEP_20150317_000028	I heard the lost lens of telescope in Star Tower is in Crystal Mines 1st Floor. {nl}Get me that lens before other masters find out and I'll teach you my skills. 
QUEST_JOBSTEP_20150317_000029	So you want to learn the arrow from me.. Then I have a mission for you. {nl}I will decide depending on how well you accomplish the mission. 
QUEST_JOBSTEP_20150317_000030	Evonipon.. I will never forgive that.
QUEST_JOBSTEP_20150317_000031	Hunter Master
QUEST_JOBSTEP_20150317_000032	You collected all the books. Good job. {nl}I will teach you the skill of hunters as promised. 
QUEST_JOBSTEP_20150317_000033	You got some sure results. I will teach you from now on. {nl}I hope you live up to my expectations. 
QUEST_JOBSTEP_20150317_000034	I heard the bats in Crystal Mines 1st Floor have special venom. {nl}I'm sure it's the venom used by assassin Ebonipon. Bring me that venom.
QUEST_JOBSTEP_20150317_000035	Barbarian Master
QUEST_JOBSTEP_20150317_000036	You can grasp the opponent's abilities by facing them sword on sword. {nl}Prove to me that you are a true warrior and I will lead you in becoming a real Barbarian. 
QUEST_JOBSTEP_20150317_000037	You indeed qualify as a warrior. {nl}I will make you a true Barbarian. 
QUEST_JOBSTEP_20150317_000038	I understand that you want to be stronger with spear. {nl}Complete the mission I assign to you and I will teach you my spearmanship.
QUEST_JOBSTEP_20150317_000040	I understand your will to become stronger. {nl}I think you have what it takes to be with spear.
QUEST_JOBSTEP_20150317_000041	Psychokino Master
QUEST_JOBSTEP_20150317_000046	The Matsums attacked you? {nl}Since the Matsums accepted the Matsum dolls as their friends, I consider it successful. 
QUEST_JOBSTEP_20150317_000047	Good work. {nl}You've done a good job as my assistant so I'll teach you what a Psychokino truly is. 
QUEST_JOBSTEP_20150317_000048	My research is about the methods of shifting psychokinesis to substance of matter. {nl}In other words.. It's spreading brainwash by using some medicine. 
QUEST_JOBSTEP_20150317_000049	Linker Master
QUEST_JOBSTEP_20150317_000050	Talent is very important for Linkers. {nl}Closing one's heart is easy but opening others' hearts needs special talents. {nl}
QUEST_JOBSTEP_20150317_000051	I will test if you have that talent. 
QUEST_JOBSTEP_20150317_000053	Great job. {nl}But this is only a preparation for the test. {nl}
QUEST_JOBSTEP_20150317_000055	It is just reality for normal people but if you have the talent of a Linker, {nl}you will be able to find the hidden world. {nl}Find the book from there and bring it to me. 
QUEST_JOBSTEP_20150317_000057	You brought the book. You have passed the test. {nl}Please read that book as your determination as a Linker. 
QUEST_JOBSTEP_20150317_000058	Skills of a Sapper.. Then surely you must pay for it. {nl}Not to me. Instead, I want you to pay donation to Cleric Master in Klaipeda. {nl}Around 5000 silvers? 
QUEST_JOBSTEP_20150317_000060	Oh, this. I saw it somewhere.. hmm.. looks familiar.. {nl}Well I'll take it with thanks since you're giving it to me. 
QUEST_JOBSTEP_20150317_000061	Huh, this is the tool I lost. {nl}Thank you. Where has it been. 
QUEST_JOBSTEP_20150317_000062	Did you forget about the donation? {nl}It's 5000 silver. 
QUEST_JOBSTEP_20150317_000063	Cleric Master
QUEST_JOBSTEP_20150317_000064	Thank you in the name of Goddess.{nl}I promise the donations will be used for people who were hurt by the monsters. {nl}
QUEST_JOBSTEP_20150317_000065	I used to be a thief but I came to realize certain things and got my hands off it. {nl}But there is a little load left on my mind.. and I will really end it this time {nl}
QUEST_JOBSTEP_20150317_000066	Anyway, you did a good job. {nl}Let's get along well from now on, teaching and learning from each other. 
QUEST_JOBSTEP_20150317_000067	I'm looking for a book. Four books of Lydia Schaffen. {nl}If you help me find the books, I will teach you my skills. 
QUEST_JOBSTEP_20150317_000068	The book used to be in Miner's town but it was lost when the Vubbes raided. {nl} Try going to the Vubbe Outpost.
QUEST_JOBSTEP_20150317_000069	It's this book. You will need this book if you dream to be the best Archer. {nl}I will make you a copy if you collect all the books. 
QUEST_JOBSTEP_20150317_000072	This is of good quality. Hunter Master will be pleased. {nl}You can take the book. {nl}
QUEST_JOBSTEP_20150317_000074	Archer Master in Klaipeda has the next book. {nl}He's not a mean person so he will give you the book if you ask nicely. {nl}
QUEST_JOBSTEP_20150317_000075	He is helping to repair the damaged city wall. {nl}I heard there were rocks moved to Miner's Village so bringing him that rock can be a way to ask. 
QUEST_JOBSTEP_20150317_000076	Did Hunter Master send this rock? {nl}If it's Lydia Schaffen's book, you could have just asked. But thank you anyway. 
QUEST_JOBSTEP_20150317_000077	The last book is with Ranger Master in Klaipeda. {nl}Give her this pouch. {nl}I could go myself but we're not really comfortable seeing each other. 
QUEST_JOBSTEP_20150317_000078	Don't ask why. Work is work and it's a fact that we don't want to face each other. 
QUEST_JOBSTEP_20150317_000079	This pouch.. Did you come for Hunter Master? {nl}Here. Give her this book. 
QUEST_JOBSTEP_20150317_000080	I don't want to act mean when she's coming in humble. 
QUEST_JOBSTEP_20150317_000081	These leather will be enough. {nl}Go to Quarrel Shooter Master before someone else takes it. 
QUEST_JOBSTEP_20150317_000082	This rock will be useful in repairing the wall. {nl}Bring it to Archer Master quickly. 
QUEST_JOBSTEP_20150317_000083	Are you the one who wants to learn my skills? {nl}Great, I was just looking for someone to help me find Lydia Shaffen's book. {nl}You're going to help right? 
QUEST_JOBSTEP_20150317_000084	There is one in Miner's Village but it was lost when the Vubbes raided. {nl} I'm sure it's in the Vubbe Outpost.
QUEST_JOBSTEP_20150317_000085	Oh yes, this is it. {nl}This will be helpful for people like you, who dreams of becoming a Quarrel Shooter. {nl}I will give you a copy if you collect all books. 
QUEST_JOBSTEP_20150317_000086	Three more left. {nl}I think you can get one of it by handing some money to the Hunter Master..
QUEST_JOBSTEP_20150317_000087	The problem is, I'm broke. 
QUEST_JOBSTEP_20150317_000088	You mean the book of Lydia Schaffen that I have? {nl}I'll hand it over for 5000 silvers.
QUEST_JOBSTEP_20150317_000089	Well then, thanks for your help. {nl}Around 5000 silver will do. {nl}
QUEST_JOBSTEP_20150317_000090	5000 silver.. Yup, that's right. {nl}I'll give you the book as promised. 
QUEST_JOBSTEP_20150317_000091	Well.. Archer Master must have the next book. {nl}He's still into repairing the wall so wouldn't he like it if you get him some stones? {nl}I could take it to him myself but.. owwww.. my back.. 
QUEST_JOBSTEP_20150317_000092	Archer Master has the next book. {nl}He's not a mean person so he will give you the book if you ask nicely. {nl}
QUEST_JOBSTEP_20150317_000093	I heard he is helping to repair the damaged city wall. {nl}There are rocks moved to Miner's Village so he'll be moved if you bring him that rock. 
QUEST_JOBSTEP_20150317_000094	Did Hunter Master send this rock? {nl}If it's Lydia Schaffen's book, you could have just asked. But thank you anyway. 
QUEST_JOBSTEP_20150317_000095	Now, for the last book. {nl}Give this pouch to Ranger Master and get the book. 
QUEST_JOBSTEP_20150317_000096	Did the Quarrel Shooter send this? {nl}Thanks. I'll hand over the book as promised. 
QUEST_JOBSTEP_20150317_000097	Bring the book quickly. {nl}I can't hold it. 
QUEST_JOBSTEP_20150317_000098	Great, it's this one! {nl}I'll teach you the skills of Quarrel Shooter as promised. {nl}
QUEST_JOBSTEP_20150317_000099	This rock will be useful in repairing the wall. {nl}Bring it to Archer Master quickly. 
QUEST_JOBSTEP_20150317_000100	If you want to learn more of my skills, there is a condition. {nl}I want you to help me find the four books of Lydia Schaffen. 
QUEST_JOBSTEP_20150317_000101	I heard the first book was with a resident in Miner's Village before the Vubbes attacked. {nl}So I think it could be in the Vubbe Outpost. 
QUEST_JOBSTEP_20150317_000102	I'm surprised you found it faster than I expected. {nl}And it's in a good state. {nl}
QUEST_JOBSTEP_20150317_000103	I think you might be able to buy the next book from Hunter Master..{nl}I'm broke after fixing the wall with my money. Haha..
QUEST_JOBSTEP_20150317_000104	You mean the second book of Lydia Schaffen? {nl}I'll hand it over for 5000 silver. 
QUEST_JOBSTEP_20150317_000105	I think around 5000 silver will do. {nl}I heard that's the book's value. 
QUEST_JOBSTEP_20150317_000109	Quality is fine enough. Archer Master must also be pleased. {nl}Here, I've prepared a copy so take it. 
QUEST_JOBSTEP_20150317_000110	Now there is one book left. {nl}Give this pouch to ranger master and get the book. {nl}
QUEST_JOBSTEP_20150317_000111	Did Archer Master send you? {nl}Well, good work. I'll give you the book as promised. 
QUEST_JOBSTEP_20150317_000112	Isn't the book ready yet? {nl}I want to see all of Lydia Schaffen's book ASAP..
QUEST_JOBSTEP_20150317_000113	Finally it's all here. {nl}I'll teach you my skills as promised. 
QUEST_JOBSTEP_20150317_000114	I have some books to collect. It's Lydia Schaffen's books. {nl}I'll teach you my skills if you collect the books. What do you say? 
QUEST_JOBSTEP_20150317_000115	The first book was in the Miner's Village but it was gone after the Vubbes attacked. {nl}I assume the book may be in the Vubbe Outpost? 
QUEST_JOBSTEP_20150317_000116	Oh, that's pretty good. {nl}It will he helpful for you to read it too. 
QUEST_JOBSTEP_20150317_000117	The problem is the Hunter Master. I really don't want to see her face. {nl}So you go and get the next book from her. 
QUEST_JOBSTEP_20150317_000118	You mean the book I have? {nl}Well, okay. I'll hand it over for 5000 silver. 
QUEST_JOBSTEP_20150317_000119	I think around 5000 silver will do. {nl}Can you spare that much? 
QUEST_JOBSTEP_20150317_000123	The book is in good condition.{nl}Now, bring the book to Archer Master. {nl}
QUEST_JOBSTEP_20150317_000124	Archer Master in Klaipeda has the last book. {nl}I heard he is repairing the wall so this might help you get the book? 
QUEST_JOBSTEP_20150317_000125	I heard there is a rock useful for repairing the wall in Miner's Village. {nl}Bring that to Archer Master as present. 
QUEST_JOBSTEP_20150317_000126	Did Ranger Master send this rock? {nl}If it's Lydia Schaffen's book, you could have just asked. Anyway, thank you. 
QUEST_JOBSTEP_20150317_000127	Finally collected it all. Good work. {nl}I will teach you my skills as promised but it's your job to keep track and follow.
QUEST_JOBSTEP_20150317_000128	You got some pretty good leather. {nl}Bring it to Quarrel Shooter Master. 
QUEST_JOBSTEP_20150317_000129	Why did you bring that to me? Take it to Archer Master quickly.
QUEST_JOBSTEP_20150317_000130	Sculptor Tesla
QUEST_JOBSTEP_20150317_000131	Sculptor's talent is important but so is having the eye to see important materials. {nl}I will help you learn my skills if you bring me the blue crystals I'm looking for. 
QUEST_JOBSTEP_20150317_000132	That is the problem. {nl}The Yekub swallowed it as soon as it was found in Miner's Village 2nd Floor. 
QUEST_JOBSTEP_20150317_000133	Oh, this is it. {nl}I have a lot of time so I will teach you slowly.
QUEST_JOBSTEP_20150317_000134	You want to learn swordsmanship of Highlander from me? {nl}I will consider it if you can get the cooperation of Peltastas.
QUEST_JOBSTEP_20150317_000136	Thank you for the supplies but Highlander Master wouldn't have sent you for nothing. {nl}Tell me what you want. {nl}
QUEST_JOBSTEP_20150317_000137	An overall cooperation between the Masters. Alright. {nl}Tell him that the Peltastas are in it. 
QUEST_JOBSTEP_20150317_000138	If the Masters unite, it won't be far until the kingdom rises again. {nl}You did a good job. I will teach you my swordsmanship.
QUEST_JOBSTEP_20150317_000139	That is enough. {nl}Get the Peltasta's cooperation with it. 
QUEST_JOBSTEP_20150317_000144	We, Peltastas, consider our duties as humans the most important. 
QUEST_JOBSTEP_20150317_000145	I was about to ask for aid in search. {nl}
QUEST_JOBSTEP_20150317_000148	These.. are their keepstakes. {nl}We can at least give the keepstakes to their families. Thank you. {nl}
QUEST_JOBSTEP_20150317_000149	I will tell the Highlander Master myself so please go back. {nl}Good work. 
QUEST_JOBSTEP_20150317_000150	It might not be a pleasant feeling but that's good enough. {nl}I will allow your learning from Peltasta as promised. 
QUEST_JOBSTEP_20150317_000151	I need to gather the energy of fire for my research but I just don't have time. {nl}If you gather it for me, I will help you learn the magic of Pyromancers.
QUEST_JOBSTEP_20150317_000152	Be careful. The port will break if you don't keep an eye on it. 
QUEST_JOBSTEP_20150317_000154	There is an important book that I'm looking for. {nl}If you get me that book, I will help you learn the magic of Cryomancers. 
QUEST_JOBSTEP_20150317_000155	Did you say you'll find the book? {nl}Sorry but you're late. 
QUEST_JOBSTEP_20150317_000156	I heard rumors that it's in Miner's Village but I don't know the exact source of it. {nl}Maybe the Mayor would know..
QUEST_JOBSTEP_20150317_000157	The Vubbes took all the books when they attacked. {nl}Maybe they will use it for fire in their outpost. 
QUEST_JOBSTEP_20150317_000158	If there was something like that, we would have taken care of it. {nl}You go and try looking for it. 
QUEST_JOBSTEP_20150317_000159	You found it. Great job. {nl}You'll have to try real hard to follow my trainings. 
QUEST_JOBSTEP_20150317_000160	I heard the book was last seen in Miner's Village. {nl}It's a very important book so maybe the Mayor might know.
QUEST_JOBSTEP_20150317_000161	You must have found the book. I don't know but congratulations. {nl}Why don't you go back to the one who's waiting for that book? 
QUEST_JOBSTEP_20150317_000162	Krivis Master
QUEST_JOBSTEP_20150317_000163	Krivis should be free from the constraints of humans and dedicate themselves to the clergy. {nl}It's by offering dedication prayers to all the Goddess Statues in Siauliai. {nl}
QUEST_JOBSTEP_20150317_000164	Repent. {nl}Ask the Goddess for forgiveness and be born brand new. 
QUEST_JOBSTEP_20150317_000165	I can feel that you are full of the Goddess's blessings. {nl}Welcome to your new world as Krivis. 
QUEST_JOBSTEP_20150317_000166	Swordsman Master
QUEST_JOBSTEP_20150317_000167	An old saying goes, fight to death and you will survive. {nl}I will be able to teach you if you come to realize what it means. 
QUEST_JOBSTEP_20150317_000168	You haven't realized what it means. {nl}Fight a bit more. 
QUEST_JOBSTEP_20150317_000169	Right.. Now do you understand. {nl}Remember that you're a Swordsman and devote yourself. 
QUEST_JOBSTEP_20150317_000171	The most important thing for Priests is the belief in Goddess and to prove it. {nl}Exorcise the soldiers possessed with evil spirits with the name of Goddess. 
QUEST_JOBSTEP_20150317_000172	That soldier is being taken care of in Miner's Village. {nl}Your sincerity will become your strength. 
QUEST_JOBSTEP_20150317_000173	Your sincerity has been proven. {nl}We will walk together in the name of Goddess. 
QUEST_JOBSTEP_20150317_000174	Learning magic from me comes after helping my research. {nl}Let's talk about the talent problem afterwards. 
QUEST_JOBSTEP_20150317_000176	You've gathered it all. {nl}Now let's move on to the next step. 
QUEST_JOBSTEP_20150317_000177	Klaipeda is far from the capital and was barely attacked by the monsters. {nl}I paid attention to that point and I am studying to make a great magic circle. {nl}
QUEST_JOBSTEP_20150317_000178	And for that, I need accumulated data. {nl}Can you use this scroll around the city? 
QUEST_JOBSTEP_20150317_000179	I've marked on the map where you need to install it. {nl}You need to use every single one of it. 
QUEST_JOBSTEP_20150317_000180	Good work. I've gathered some useful data with your help. {nl}Research is complete so you can come to train anytime.
QUEST_JOBSTEP_20150317_000181	You must have come to learn the faith of Clerics. {nl}I will teach you if you help treating the injured soldiers of Miner's Village. 
QUEST_JOBSTEP_20150317_000182	Cleric Master shines light to many at such young age. {nl}Take this holy water and go to the patients quickly. 
QUEST_JOBSTEP_20150317_000183	You need the holy water to treat them. {nl}You should get the holy water from Priest Master and Krivis Master first. 
QUEST_JOBSTEP_20150317_000184	If it's for Cleric Master, take as much holy water as you need. {nl}She has a beautiful heart that even this old priest would envy. 
QUEST_JOBSTEP_20150317_000185	Please send my regards to Cleric Master. {nl}May the blessings of Goddess be with you. 
QUEST_JOBSTEP_20150317_000186	Please send them my regards while you get holy water from the masters. 
QUEST_JOBSTEP_20150317_000187	Service is what you do for others but also cleansing a reflection of yourself. {nl}I hope your wandering soul will be cleansed as you treat the patiens. 
QUEST_JOBSTEP_20150317_000188	Good job. {nl}I will teach the faith of Clerics as promised. 
QUEST_JOBSTEP_20150317_000189	I think that you may not have a great spear right away {nl}but you must have a spear that you are strongly attached to. {nl}How do you think about it? 
QUEST_JOBSTEP_20150317_000190	Spear is the pride of Hoplites. {nl}A strong spear is something that Hoplites can boast like their name.
QUEST_JOBSTEP_20150317_000191	That's great. {nl}Alright. You have what it takes to learn spearmanship from me. 
QUEST_JOBSTEP_20150317_000192	Alright. {nl}If you want my recognition, show me a spear upgraded to level 6.{nl}
QUEST_JOBSTEP_20150317_000197	You want to learn Quarrel Shooter Skills from me? {nl}Right on time. I was also looking for someone to help me.
QUEST_JOBSTEP_20150317_000198	You were sent by Quarrel Shooter Master right? {nl}You must find the map. A map hidden with Fletcher's secrets. 
QUEST_JOBSTEP_20150317_000199	Sapper Master says he found some information about the book I'm looking for. {nl}Go to Siauliai Eastern Woods and meet him. 
QUEST_JOBSTEP_20150317_000202	Oh, is this the map? Good job. {nl}I'll teach you my skills as promised. 
QUEST_JOBSTEP_20150317_000203	Is this the map? I really can't tell. {nl}Take it to Quarrel Shooter Master. 
QUEST_JOBSTEP_20150317_000204	So you came to learn more skills from me. {nl}Then go help Rodelero Masters in Fedimian. I will evaluate with that. 
QUEST_JOBSTEP_20150317_000205	Did your Archer Master send you?{nl}Klaipeda is becoming stable but Fedimian is still like this. 
QUEST_JOBSTEP_20150317_000206	I hear that most of Fedimian, aside from Divine Area, is buried and in need of help. 
QUEST_JOBSTEP_20150317_000207	I want you to defeat the boss monster in Maze Tower. {nl}Monsters are pouring out of the Maze Tower {nl}when we don't even have enough resources to reconstruct Fedimian.
QUEST_JOBSTEP_20150317_000208	According to the scout who made it in, it was Minotaurs of Maze Tower 3rd Floor. {nl}Defeating it will be good enough as a warning. 
QUEST_JOBSTEP_20150317_000209	Well done. The monsters are laying low thanks to you. {nl}Extend my gratitude to Archer Master too. 
QUEST_JOBSTEP_20150317_000210	Well done. {nl}I will train you to be stronger as promised. 
QUEST_JOBSTEP_20150317_000211	You want to learn the skill of Ranger from me? {nl}Okay. If you help me, I'll consider it depending on how you do. 
QUEST_JOBSTEP_20150317_000214	I heard you're looking from someone who wears a hoodie and has a unique scent. {nl}
QUEST_JOBSTEP_20150317_000215	Of course I remember. It was a man with a dangerous scent. {nl}He asked about materials that not much people know about so I thought he was strange. {nl}
QUEST_JOBSTEP_20150317_000216	Eboniphon.. I will never forgive him. 
QUEST_JOBSTEP_20150317_000218	How would I know his whereabouts? {nl}He asked about materials that I did not have so I told him where he could get it. 
QUEST_JOBSTEP_20150317_000220	This scent.. yes, it's Eboniphon's.{nl}This will be enough. I will teach you my skills as promised. 
QUEST_JOBSTEP_20150317_000221	Yes, this is the scent. {nl}It was very unique so I couldn't forget it even if I wanted to. {nl}
QUEST_JOBSTEP_20150317_000223	Hey, if you came wanting to be stronger, you've come to the right place. {nl}But you can't have it for nothing. You have to do me a favor. {nl}
QUEST_JOBSTEP_20150317_000226	Oh, right. You should be able to do it easily if you want to become a Sapper. {nl}Now you just have to help with this experiment. 
QUEST_JOBSTEP_20150317_000227	Well, it's pretty simple. {nl}Check how effective this bomb is on the monsters in Siauliai Eastern Woods.
QUEST_JOBSTEP_20150317_000228	I do hope it works this time..
QUEST_JOBSTEP_20150317_000229	They fell back without much damage? {nl}Hmm, what could the problem be.. I got to check from the beginning again. {nl}
QUEST_JOBSTEP_20150317_000230	Anyway, Thanks. {nl}You can come anytime if you want to learn my skills. 
QUEST_JOBSTEP_20150317_000231	You want to learn about the Bokors? {nl}Then first, get me the card that you can get from powerful monsters. 
QUEST_JOBSTEP_20150317_000232	It doesn't matter which card it is as long as it's from the powerful monster. {nl}What you will bring to me is already decided. 
QUEST_JOBSTEP_20150317_000233	Complete. Traveler. Promised victory. Perfect world. {nl}Full interpretation is for you to do.
QUEST_JOBSTEP_20150317_000234	Sometimes the harsh fate destined can lead to the dark future. {nl}I will lead you to the path of Bokor as promised. 
QUEST_JOBSTEP_20150317_000235	I'm looking for a cat that can model but I'm old and it's not easy. {nl}Bring a suitable cat and I'll teach you my skills. 
QUEST_JOBSTEP_20150317_000236	Grandpa Tesla wants a cat? {nl}Cats are all over Klaipeda Plaza but it won't be easy to catch one unless with special food. 
QUEST_JOBSTEP_20150317_000237	I like cats because they do the basics. {nl}The cats have all lines. 
QUEST_JOBSTEP_20150317_000238	I can give you the special food for catching a cat. {nl}If you find my father, I will give it to you for free!
QUEST_JOBSTEP_20150317_000242	I'll give you the special cat food as promised. {nl}It's made with stuff that the cats like so it should work.
QUEST_JOBSTEP_20150317_000243	Oh oh, it's that cat. {nl}I'll take you to a higher level as promised. {nl}
QUEST_JOBSTEP_20150317_000244	I've traded for a long time with Klaipeda Item Merchant who might help you. 
QUEST_JOBSTEP_20150317_000245	I want you to do something in return for learning magic from me. {nl}It's simple but a little dangerous. Would you like to give it a try? {nl}
QUEST_JOBSTEP_20150317_000247	If you find it dangerous, get out quickly. {nl}I'll just have to find another disciple. 
